***** Begin #0-0 *****
Compiling model...
'compile' took 0.000353 s

PDE Class Name: Burgers1D
Training model...

Step      Train loss                        Test loss                         Test metric
18700     [7.54e-03, 7.36e-03, 9.88e-06]    [1.01e-02, 7.36e-03, 9.88e-06]    []  
18800     [7.42e-03, 7.16e-03, 8.18e-06]    [9.97e-03, 7.16e-03, 8.18e-06]    []  
18900     [8.11e-03, 7.32e-03, 1.14e-05]    [1.12e-02, 7.32e-03, 1.14e-05]    []  
19000     [7.26e-03, 7.32e-03, 1.26e-05]    [9.80e-03, 7.32e-03, 1.26e-05]    []  
Validation: epoch 19000 MSE 0.00485 MAE 0.03636 MXE 0.37499 L1RE 0.06894 L2RE 0.11437 CRMSE 0.00287
19100     [7.32e-03, 7.09e-03, 5.20e-06]    [9.83e-03, 7.09e-03, 5.20e-06]    []  
19200     [7.23e-03, 7.18e-03, 8.39e-06]    [9.70e-03, 7.18e-03, 8.39e-06]    []  
19300     [7.42e-03, 7.16e-03, 2.08e-05]    [9.83e-03, 7.16e-03, 2.08e-05]    []  
19400     [7.48e-03, 7.15e-03, 9.24e-06]    [1.01e-02, 7.15e-03, 9.24e-06]    []  
19500     [7.60e-03, 7.17e-03, 1.05e-05]    [1.04e-02, 7.17e-03, 1.05e-05]    []  
19600     [8.42e-03, 7.19e-03, 4.76e-05]    [1.15e-02, 7.19e-03, 4.76e-05]    []  
19700     [7.42e-03, 7.00e-03, 7.35e-06]    [1.00e-02, 7.00e-03, 7.35e-06]    []  
19800     [7.18e-03, 7.03e-03, 4.91e-06]    [9.70e-03, 7.03e-03, 4.91e-06]    []  
19900     [7.52e-03, 7.07e-03, 5.40e-06]    [1.03e-02, 7.07e-03, 5.40e-06]    []  
20000     [7.84e-03, 6.81e-03, 3.55e-05]    [1.05e-02, 6.81e-03, 3.55e-05]    []  
Validation: epoch 20000 MSE 0.00465 MAE 0.03634 MXE 0.35811 L1RE 0.06890 L2RE 0.11207 CRMSE 0.00311 FRMSE (0.06419, 0.00015, 0.00431)

Best model at step 19800:
  train loss: 1.42e-02
  test loss: 1.67e-02
  test metric: []

Epoch 20000: saving model to runs/MyFinalExperiment_Poly_Burgers1D/0-0/20000.pt ...

'train' took 527.000197 s

*****  End #0-0  *****
>>> 实验完成！
